Category,Processed_Message,Anomaly_Label
0,"['im', 'see', 'cant', 'see', 'maybe', 'reboot', 'ym', 'seen', 'buzz']",normal
0,"['still', 'grinder']",normal
1,"['1', 'polyphonic', 'tone', '4', 'ur', 'mob', 'every', 'week', 'txt', 'pt2', '87575', '1st', 'tone', 'free', 'get', 'txtin', 'tell', 'ur', 'friend', '150ptone', '16', 'reply', 'hl', '4info']",anomaly
0,"['love', 'isnt', 'decision', 'feeling', 'could', 'decide', 'love', 'life', 'would', 'much', 'simpler', 'le', 'magical']",normal
1,"['hot', 'live', 'fantasy', 'call', '08707509020', '20p', 'per', 'min', 'ntt', 'ltd', 'po', 'box', '1327', 'croydon', 'cr9', '5wb', '0870', 'national', 'rate', 'call']",normal
0,"['ki', 'didt', 'see', 'youkwhere']",normal
0,"['im', 'list', 'buyer']",normal
0,"['idea', 'guess', 'well', 'work', 'hour', 'supposed', 'leave', 'since', 'usual', 'nobody', 'ha', 'interest', 'figuring', 'shit', 'last', 'second']",normal
0,"['mm', 'entirely', 'sure', 'understood', 'text', 'hey', 'ho', 'weekend']",normal
0,"['released', 'vday', 'shirt', 'u', 'put', 'make', 'bottom', 'half', 'naked', 'instead', 'white', 'underwear']",normal
0,"['knowhe', 'watching', 'film', 'computer']",normal
0,"['b4', 'thursday']",normal
0,"['oh', 'phone', 'phoned', 'disconnected']",normal
0,"['id', 'onluy', 'matter', 'getting', 'offcampus']",normal
1,"['message', 'free', 'welcome', 'new', 'improved', 'sex', 'dogging', 'club', 'unsubscribe', 'service', 'reply', 'stop', 'msgs150p', '18only']",normal
0,"['excellent', 'ill', 'see', 'riley', 'plan']",normal
0,"['see', 'half', 'hour']",normal
1,"['youve', 'tkts', 'euro2004', 'cup', 'final', '£800', 'cash', 'collect', 'call', '09058099801', 'b4190604', 'pobox', '7876150ppm']",normal
0,"['ew', 'one']",normal
0,"['also', 'hi', 'wesley', 'howve']",normal
0,"['ah', 'see', 'lingo', 'let', 'know', 'wot', 'earth', 'ha', 'finished', 'making']",normal
1,"['loan', 'purpose', '£500', '£75000', 'homeowner', 'tenant', 'welcome', 'previously', 'refused', 'still', 'help', 'call', 'free', '0800', '1956669', 'text', 'back', 'help']",normal
1,"['updatenow', '12mths', 'half', 'price', 'orange', 'line', 'rental', '400minscall', 'mobileupd8', '08000839402', 'call2optoutj5q']",normal
0,"['imagine', 'life', 'without', 'see', 'fast', 'u', 'searching', 'medont', 'worry', 'lm', 'always', 'disturb', 'u', 'goodnoon']",normal
0,"['hm', 'good', 'morning', 'headache', 'anyone']",normal
0,"['yeah', 'probs', 'last', 'night', 'obviously', 'catching', 'speak', 'soon']",normal
1,"['free', 'unlimited', 'hardcore', 'porn', 'direct', '2', 'mobile', 'txt', 'porn', '69200', 'get', 'free', 'access', '24', 'hr', 'chrgd50p', 'per', 'day', 'txt', 'stop', '2exit', 'msg', 'free']",normal
0,"['might', 'go', '2', 'sch', 'yar', 'e', 'salon', 'v', 'boring']",anomaly
0,"['ltgt', 'min', 'stop', 'somewhere', 'first']",normal
0,"['ltgt', 'fast', 'approaching', 'wish', 'u', 'happy', 'new', 'year', 'happy', 'sankranti', 'happy', 'republic', 'day', 'happy', 'valentine', 'day', 'happy', 'shivratri', 'happy', 'ugadi', 'happy', 'fool', 'day', 'happy', 'may', 'day', 'happy', 'independence', 'day', 'happy', 'friendshipmotherfatherteacherschildrens', 'day', 'amp', 'happy', 'birthday', '4', 'u', 'happy', 'ganesh', 'festival', 'happy', 'dasara', 'happy', 'diwali', 'happy', 'christmas', 'ltgt', 'good', 'morning', 'afternoon', 'evening', 'night', 'rememberi', 'first', 'wishing', 'u', 'theseyours', 'raj']",normal
0,"['one', 'joy', 'lifeis', 'waking', 'daywith', 'thought', 'somewheresomeone', 'care', 'enough', 'tosend', 'warm', 'morning', 'greeting']",normal
0,"['didnt', 'get', 'second', 'half', 'message']",normal
0,"['wat', 'time', 'u', 'wan', '2', 'meet', 'later']",normal
0,"['thank', 'much', 'selflessness', 'love', 'plenty']",normal
0,"['film', 'ill', 'call', 'later']",normal
0,"['dare', 'change', 'ring']",normal
0,"['bad', 'girl', 'lady']",normal
0,"['love', 'ya', 'try', 'budget', 'money', 'better', 'babe', 'gary', 'would', 'freak', 'knew']",normal
0,"['part', 'dont', 'initiate', 'dont', 'understand']",normal
0,"['finished', 'lunch', 'already', 'u', 'wake', 'already']",normal
0,"['still', 'game']",normal
0,"['got', 'tallent', 'wasting']",normal
0,"['record', 'one', 'night']",normal
0,"['also', 'sir', 'sent', 'email', 'log', 'usc', 'payment', 'portal', 'ill', 'send', 'another', 'message', 'explain', 'thing', 'back', 'home', 'great', 'weekend']",normal
0,"['gon', 'na', 'let', 'know', 'co', 'come', 'bak', 'holiday', 'day', 'coming', 'dont4get2text', 'number']",normal
0,"['jokin', 'lar', 'depends', 'phone', 'father', 'get', 'lor']",normal
0,"['aight', 'lem', 'know', 'whats']",normal
0,"['get', 'ready', 'ltgt', 'inch', 'pleasure']",normal
0,"['rajipls', 'favour', 'pls', 'convey', 'birthday', 'wish', 'nimya', 'pls', 'today', 'birthday']",normal
0,"['ok', 'feel', 'like', 'john', 'lennon']",normal
0,"['co', 'darren', 'say', 'ü', 'considering', 'mah', 'ask', 'ü']",normal
0,"['bothering', 'trust', 'answer', 'pls']",normal
0,"['wishing', 'family', 'merry', 'x', 'happy', 'new', 'year', 'advance']",normal
0,"['one', 'day', 'crab', 'wa', 'running', 'sea', 'shorethe', 'wave', 'came', 'n', 'cleared', 'footprint', 'crab', 'crab', 'asked', 'frnd', 'r', 'u', 'clearing', 'beautiful', 'footprint', 'wave', 'replied', 'fox', 'wa', 'following', 'ur', 'footprint', 'catch', 'thats', 'cleared', 'frndsship', 'never', 'let', 'u', 'dwn', 'gud', 'nyt']",normal
0,"['aight', 'time', 'want', 'come']",normal
0,"['slaaaaave', 'must', 'summon', 'time', 'dont', 'wish', 'come', 'anymore']",normal
0,"['bill', '3', '£3365', 'thats', 'bad']",normal
0,"['let', 'know', 'change', 'next', '6hrs', 'even', 'appendix', 'age', 'range', 'however', 'impossible', 'chill', 'let', 'know', '6hrs']",normal
0,"['hello', 'yeah', 'ive', 'got', 'bath', 'need', 'hair', 'ill', 'come', 'im', 'done', 'yeah']",normal
0,"['hows', 'weather']",normal
0,"['ok', 'much', 'though', 'hm', 'friday', 'cant', 'wait', 'dunno', 'wot', 'hell', 'im', 'gon', 'na', 'another', '3', 'week', 'become', 'slob', 'oh', 'wait', 'already', 'done']",normal
0,"['die', 'e', 'toot', 'fringe']",normal
0,"['lol', 'dont', 'know', 'awesome', 'phone', 'could', 'click', 'delete', 'right', 'want']",normal
0,['ok'],normal
0,"['awesome', 'question', 'cute', 'answer', 'someone', 'asked', 'boy', 'ur', 'life', 'smiled', 'amp', 'answered', 'fine', 'gudnite']",normal
0,"['please', 'leave', 'topicsorry', 'telling']",normal
0,"['pls', 'send', 'correct', 'name', 'da']",normal
0,"['happened', 'yo', 'date']",normal
1,"['eastenders', 'tv', 'quiz', 'flower', 'doe', 'dot', 'compare', 'violet', 'e', 'tulip', 'f', 'lily', 'txt', 'e', 'f', '84025', '4', 'chance', '2', 'win', '£100', 'cash', 'wkent150p16']",normal
0,"['webpage', 'available']",normal
0,"['woke', 'yeesh', 'late', 'didnt', 'fall', 'asleep', 'til', 'ltgt']",normal
1,"['unsubscribed', 'service', 'get', 'ton', 'sexy', 'babe', 'hunk', 'straight', 'phone', 'go', 'httpgotbabescouk', 'subscription']",anomaly
0,"['dear', 'know', 'ltgt', 'th', 'ltgt', 'th', 'birthday', 'loving', 'gopalettan', 'planning', 'give', 'small', 'gift', 'day', 'like', 'participate', 'welcome', 'please', 'contact', 'admin', 'team', 'detail']",normal
0,"['kkfrom', 'tomorrow', 'onwards', 'started', 'ah']",normal
0,"['u', 'talking', 'bout', 'early', 'morning', 'almost', 'noon']",normal
0,"['fine', 'remember']",normal
1,"['hi', 'babe', 'jordan', 'r', 'u', 'im', 'home', 'abroad', 'lonely', 'text', 'back', 'u', 'wan', 'na', 'chat', 'xxsp', 'visionsmscom', 'text', 'stop', 'stopcost', '150p', '08712400603']",normal
0,"['ok', 'many', 'buy']",normal
0,"['sound', 'good', 'keep', 'posted']",normal
1,"['get', 'brand', 'new', 'mobile', 'phone', 'agent', 'mob', 'plus', 'load', 'goody', 'info', 'text', 'mat', '87021']",normal
0,"['ok', 'april', 'cant', 'wait']",normal
0,"['boy', 'best', 'get', 'yo', 'quick']",normal
0,"['ay', 'wana', 'meet', 'satü', 'wkg', 'sat']",normal
0,"['im', 'wait', 'till', '2', 'bus', 'pick']",normal
0,"['apart', 'one', 'told', 'yesterday']",normal
0,"['ok', 'lor', 'buy', 'wat']",normal
0,"['somebody', 'go', 'andros', 'steal', 'ice']",anomaly
0,"['know', 'didt', 'msg', 'recently']",normal
0,"['take', 'u', 'shopping', 'mark', 'distract', 'isaiahd']",normal
0,"['mum', 'hope', 'great', 'day', 'hoping', 'text', 'meet', 'well', 'full', 'life', 'great', 'day', 'abiola']",normal
0,"['sense', 'foot', 'penis']",normal
0,"['okay', 'thought', 'expert']",normal
0,"['deep', 'sigh', 'miss', 'really', 'surprised', 'havent', 'gone', 'net', 'cafe', 'yet', 'get', 'dont', 'miss']",normal
0,"['ssi', 'thinl', 'role', 'like', 'sachinjust', 'standing', 'others', 'hit']",normal
0,"['great', 'trip', 'india', 'bring', 'light', 'everyone', 'project', 'everyone', 'lucky', 'see', 'smile', 'bye', 'abiola']",normal
0,"['importantly', 'discus', 'u']",normal
0,"['kkhow', 'training', 'process']",normal
0,"['ok', 'lor', 'ned', '2', 'go', 'toa', 'payoh', '4', '2', 'return', 'smth', 'u', 'wan', '2', 'send', 'wat']",anomaly
0,"['da', 'car', 'park']",normal
0,"['wish', 'wa', 'holding', 'tightly', 'making', 'see', 'important', 'much', 'mean', 'much', 'need', 'life']",normal
0,"['asked', 'hows', 'anthony', 'dad', 'bf']",normal
0,"['wnevr', 'wana', 'fal', 'luv', 'vth', 'book', 'bed', 'fals', 'luv', 'vth', 'yen', 'madodu', 'nav', 'pretsorginta', 'nammanna', 'pretsovru', 'important', 'alwa', 'gud', 'eveb']",normal
0,"['todaysundaysunday', 'holidayso', 'work']",normal
0,"['going', 'take', 'bath', 'ill', 'place', 'key', 'window']",normal
1,"['lord', 'ringsreturn', 'king', 'store', 'nowreply', 'lotr', '2', 'june', '4', 'chance', '2', 'win', 'lotr', 'soundtrack', 'cd', 'stdtxtrate', 'reply', 'stop', 'end', 'txts']",normal
0,"['dear', 'take', 'care', 'reaching', 'homelove', 'u', 'lot']",normal
0,['staffsciencenusedusgphyhcmkteachingpc1323'],normal
0,"['emigrated', 'something', 'ok', 'maybe', '530', 'wa', 'bit', 'hopeful']",normal
0,"['olol', 'printed', 'forum', 'post', 'guy', 'exact', 'prob', 'wa', 'fixed', 'gpu', 'replacement', 'hopefully', 'dont', 'ignore']",normal
0,"['walked', 'mom', 'right', 'stagwood', 'pas', 'right', 'winterstone', 'left', 'victor', 'hill', 'address', 'ltgt']",normal
0,"['yo', 'jp', 'hungry', 'like', 'mofo']",normal
0,"['creepy', 'crazy']",normal
0,"['ok', 'din', 'get', 'ur', 'msg']",anomaly
0,"['tessypls', 'favor', 'pls', 'convey', 'birthday', 'wish', 'nimyapls', 'dnt', 'forget', 'today', 'birthday', 'shijas']",normal
0,"['pathaya', 'enketa', 'maraikara', 'pa']",normal
0,"['even', 'friend', 'priest', 'call']",normal
0,"['u', 'lousy', 'run', 'already', 'come', 'back', 'half', 'dead', 'hee']",normal
0,"['thats', 'said', 'bad', 'dat', 'e', 'gal', 'know', 'u', 'wat', 'u']",normal
0,"['remind', 'hr']",normal
0,"['hoping', 'would', 'send', 'message', 'rent', 'due', 'dont', 'enough', 'reserve', 'completely', 'gone', 'loan', 'need', 'wa', 'hoping', 'could', 'balance', 'ltgt', 'way', 'could', 'get', 'till', 'mid', 'march', 'hope', 'pay', 'back']",normal
0,"['hi', 'happy', 'new', 'year', 'dont', 'mean', 'intrude', 'pls', 'let', 'know', 'much', 'tuition', 'paid', 'last', 'semester', 'much', 'semester', 'thanks']",normal
0,"['hello', 'hun', 'ru', 'way', 'im', 'good', '2', 'date', 'guy', 'met', 'walkabout', 'far', 'meet', 'soon', 'hows', 'everyone', 'else']",normal
0,"['lol', 'wa', 'gon', 'na', 'last', 'month', 'cashed', 'left', 'ltgt', 'case', 'wa', 'collecting', 'week', 'cause', 'announced', 'blog']",normal
1,"['good', 'luck', 'draw', 'take', 'place', '28th', 'feb', '06', 'good', 'luck', 'removal', 'send', 'stop', '87239', 'customer', 'service', '08708034412']",normal
0,"['short', 'cute', 'good', 'person', 'dont', 'try', 'prove', 'gud', 'mrng']",normal
0,"['havent', 'decided', 'yet', 'eh']",normal
0,"['wat', 'time', 'liao', 'still', 'got']",normal
0,"['yes', 'watching', 'footie', 'worried', 'going', 'blow', 'phil', 'neville']",normal
0,"['wait', '4', 'ü', 'inside', 'da', 'car', 'park']",normal
0,"['uncle', 'abbey', 'happy', 'new', 'year', 'abiola']",normal
0,"['free', 'call', 'pa']",normal
0,"['r', 'u', 'saying', 'order', 'slipper', 'co', 'pay', 'returning']",normal
0,"['stop', 'knowing', 'well']",normal
0,"['good', 'evening', 'roger']",normal
0,"['small', 'problem', 'auctionpunj', 'asking', 'tiwary']",normal
1,"['free', 'entry', '2', 'weekly', 'comp', 'chance', 'win', 'ipod', 'txt', 'pod', '80182', 'get', 'entry', 'std', 'txt', 'rate', 'tc', 'apply', '08452810073', 'detail', '18']",normal
0,"['telling', 'tell', 'one', 'treat', 'hi', 'hi', 'hi']",normal
0,"['uncle', 'atlanta', 'wish', 'guy', 'great', 'semester']",normal
1,"['1st', 'wk', 'free', 'gr8', 'tone', 'str8', '2', 'u', 'wk', 'txt', 'nokia', '8007', 'classic', 'nokia', 'tone', 'hit', '8007', 'polys', 'nokia150p', 'poly200p', '16']",normal
0,"['u', 'coming', '2', 'pick']",normal
0,"['thats', 'cool', 'liked', 'photo', 'sexy']",normal
0,"['would', 'u', 'fuckin', 'believe', 'didnt', 'know', 'thurs', 'pre', 'booked', 'cancelled', 'need', 'b', 'sacked']",normal
0,"['haha', 'better', 'late', 'ever', 'way', 'could', 'swing']",normal
0,"['ok', 'finish', '6']",normal
1,"['lookatme', 'thanks', 'purchase', 'video', 'clip', 'lookatme', 'youve', 'charged', '35p', 'think', 'better', 'send', 'video', 'mmsto', '32323']",normal
0,"['ive', 'barred', 'b', 'q', 'store', 'lifethis', 'twat', 'orange', 'dungerees', 'came', 'asked', 'wanted', 'decking', 'got', 'first', 'punch']",normal
0,"['message', 'food']",normal
0,"['ok', 'going', 'sleep', 'hope', 'meet']",normal
0,"['wat', 'make', 'people', 'dearer', 'de', 'happiness', 'dat', 'u', 'feel', 'u', 'meet', 'de', 'pain', 'u', 'feel', 'u', 'miss', 'dem']",normal
0,"['let', 'know', 'detail', 'fri', 'u', 'find', 'co', 'im', 'tom', 'fri', 'mentionned', 'chinese', 'thanks']",normal
0,"['youre', 'right', 'think']",normal
0,"['wat', 'r', 'u']",normal
0,"['ur', 'lecture']",normal
1,"['sexy', 'sexy', 'cum', 'text', 'im', 'wet', 'warm', 'ready', 'porn', 'u', 'fun', 'msg', 'free', 'recd', 'msg', '150p', 'inc', 'vat', '2', 'cancel', 'text', 'stop']",normal
0,"['customer', 'place', 'call']",normal
0,"['planned', 'yet', 'going', 'join', 'company', 'jan', '5', 'onlydon', 'know', 'happen']",normal
0,"['boy', 'love', 'u', 'grl', 'hogolo', 'boy', 'gold', 'chain', 'kodstini', 'grl', 'agalla', 'boy', 'necklace', 'madstini', 'grl', 'agalla', 'boy', 'hogli', '1', 'mutai', 'eerulli', 'kodthini', 'grl', 'love', 'u', 'kano']",normal
0,"['haha', 'heard', 'text', 'youre', 'around']",normal
0,"['ill', 'get', 'tomorrow', 'send']",normal
0,"['shit', 'babe', 'thasa', 'bit', 'messed', 'upyeh', 'shudvetold', 'u', 'urgran', 'knowneway', 'illspeak', '2', 'u2moro', 'wen', 'im', 'asleep']",normal
0,"['oh', 'thats', 'late', 'well', 'good', 'night', 'give', 'u', 'call', 'tomorrow', 'iam', 'going', 'go', 'sleep', 'night', 'night']",anomaly
0,"['cheer', 'u', 'tex', 'mecause', 'u', 'werebored', 'yeah', 'okden', 'hunny', 'r', 'uin', 'wk', 'satsound\x92s', 'likeyour', 'havin', 'gr8fun', 'j', 'keep', 'updat', 'countinlots', 'loveme', 'xxxxx']",normal
0,"['sorry', 'meeting', 'ill', 'call', 'later']",normal
0,"['yo', 'howz', 'u', 'girl', 'never', 'rang', 'india', 'l']",normal
0,"['yeah', 'worse']",normal
1,"['hard', 'live', '121', 'chat', '60pmin', 'choose', 'girl', 'connect', 'live', 'call', '09094646899', 'cheap', 'chat', 'uk', 'biggest', 'live', 'service', 'vu', 'bcm1896wc1n3xx']",normal
0,"['tagged', 'friend', 'seemed', 'count', 'friend']",normal
1,"['heard', 'u4', 'call', '4', 'rude', 'chat', 'private', 'line', '01223585334', 'cum', 'wan', '2c', 'pic', 'gettin', 'shagged', 'text', 'pix', '8552', '2end', 'send', 'stop', '8552', 'sam', 'xxx']",normal
0,['ok'],normal
0,"['long', 'time', 'remember', 'today']",normal
0,"['havent', 'shopping', 'lor', 'juz', 'arrive']",normal
0,"['thank', 'u', 'better', 'work', 'cause', 'feel', 'used', 'otherwise']",normal
0,"['challenge', 'know']",normal
0,"['much', 'ur', 'hdd', 'casing', 'cost']",normal
0,"['mystery', 'solved', 'opened', 'email', 'sent', 'another', 'batch', 'isnt', 'sweetie']",normal
0,"['cant', 'describe', 'lucky', 'im', 'actually', 'awake', 'noon']",normal
1,"['2nd', 'time', 'tried', 'contact', 'u', 'u', '£1450', 'prize', 'claim', 'call', '09053750005', 'b4', '310303', 'tcsstop', 'sm', '08718725756', '140ppm']",normal
0,"['today', 'sorry', 'day', 'ever', 'wa', 'angry', 'ever', 'misbehaved', 'hurt', 'plz', 'plz', 'slap', 'urself', 'bcoz', 'ur', 'fault', 'im', 'basically', 'good']",anomaly
0,"['cheer', 'card', 'time', 'year', 'already']",normal
1,"['hot', 'live', 'fantasy', 'call', '08707509020', '20p', 'per', 'min', 'ntt', 'ltd', 'po', 'box', '1327', 'croydon', 'cr9', '5wb', '0870k']",normal
0,"['people', 'see', 'msg', 'think', 'iam', 'addicted', 'msging', 'wrong', 'bcoz', 'dont', 'know', 'iam', 'addicted', 'sweet', 'friend', 'bslvyl']",normal
0,"['ugh', 'hopefully', 'asus', 'ppl', 'dont', 'randomly', 'reformat']",normal
0,"['havent', 'seen', 'facebook', 'huh', 'lol']",normal
0,"['mah', 'b', 'ill', 'pick', 'tomorrow']",normal
0,"['still', 'otside', 'leu', 'come', '2morrow', 'maga']",normal
0,"['u', 'still', 'plumber', 'tape', 'wrench', 'could', 'borrow']",normal
1,"['dear', 'voucher', 'holder', 'claim', 'week', 'offer', 'pc', 'please', 'go', 'httpwwwetlpcoukreward', 'tscs', 'apply']",anomaly
0,"['vl', 'bcum', 'difficult']",normal
1,"['ur', 'going', '2', 'bahamas', 'callfreefone', '08081560665', 'speak', 'live', 'operator', 'claim', 'either', 'bahamas', 'cruise', 'of£2000', 'cash', '18only', 'opt', 'txt', 'x', '07786200117']",normal
0,"['havent', 'still', 'waitin', 'usual', 'ü', 'come', 'back', 'sch', 'oredi']",normal
0,"['meeting', 'da', 'call']",normal
0,"['k', 'k', 'watch', 'film']",normal
0,"['doe', 'cinema', 'plus', 'drink', 'appeal', 'tomo', 'fr', 'thriller', 'director', 'like', 'mac', '830']",normal
0,"['size', 'elephant', 'tablet', 'u', 'shove', 'um', 'ur']",normal
0,"['many', 'people', 'seems', 'special', 'first', 'sight', 'remain', 'special', 'till', 'last', 'sight', 'maintain', 'till', 'life', 'end', 'take', 'cr', 'da']",normal
0,"['parent', 'kidz', 'friend', 'n', 'colleague', 'screaming', 'surprise', 'wa', 'waiting', 'sofa', 'naked']",normal
0,"['dunno', 'juz', 'askin', 'co', 'got', 'card', 'got', '20', '4', 'salon', 'called', 'hair', 'sense', 'tot', 'da', 'one', 'ü', 'cut', 'ur', 'hair']",normal
0,"['good', 'morning', 'pookie', 'pie', 'lol', 'hope', 'didnt', 'wake', 'u']",normal
0,"['maybe', 'woke', 'fucking', '3', 'wouldnt', 'problem']",normal
0,"['happy', 'birthday', 'youdearwith', 'lot', 'loverakhesh', 'nri']",normal
0,"['howz', 'person', 'story']",normal
1,"['2nd', 'time', 'tried', '2', 'contact', 'u', 'u', '750', 'pound', 'prize', '2', 'claim', 'easy', 'call', '08712101358', '10p', 'per', 'min', 'btnationalrate']",normal
0,"['x2', 'ltgt', 'going', 'get']",normal
0,"['hi', 'neva', 'worry', 'bout', 'da', 'truth', 'coz', 'truth', 'lead', '2', 'ur', 'heart', 'it\x92s', 'least', 'unique', 'person', 'like', 'u', 'deserve', 'sleep', 'tight', 'morning']",normal
1,"['ur', 'awarded', 'city', 'break', 'could', 'win', '£200', 'summer', 'shopping', 'spree', 'every', 'wk', 'txt', 'store', '88039skilgmetscs087147403231winawkage16£150perwksub']",normal
0,"['ur', 'paper', 'today', 'e', 'morn', 'aft']",normal
0,"['lick', 'every', 'drop', 'ready', 'use', 'mouth', 'well']",normal
0,"['expect', 'whenever', 'text', 'hope', 'go', 'well', 'tomo']",anomaly
0,"['great', 'p', 'diddy', 'neighbor', 'come', 'toothpaste', 'every', 'morning']",normal
0,"['av', 'new', 'number', 'wil', 'u', 'use', 'oneta']",normal
0,"['poking', 'man', 'everyday', 'teach', 'canada', 'abi', 'saying', 'hi']",normal
0,"['7', 'lor', 'change', '2', 'suntec', 'wat', 'time', 'u', 'coming']",normal
0,"['deam', 'seeing', 'online', 'shop', 'asked']",normal
0,"['curious', 'cuz', 'asked', 'wa']",normal
0,"['nicenicehow', 'working']",normal
0,"['okay', 'lor', 'wah', 'like', 'def', 'wont', 'let', 'u', 'go', 'haha', 'say', 'term', 'condition']",anomaly
0,"['haha', 'yup', 'hopefully', 'lose', 'kg', 'mon', 'hip', 'hop', 'go', 'orchard', 'weigh']",anomaly
0,"['shes', 'good', 'r', 'u', 'working']",normal
0,"['oh', 'yes', 'ive', 'little', 'weather', 'ive', 'kind', 'coccooning', 'home']",normal
0,"['home', 'also']",normal
0,"['phone', 'ha', 'weirdest', 'auto', 'correct']",normal
0,"['oops', 'phone', 'died', 'didnt', 'even', 'know', 'yeah', 'like', 'better']",normal
0,"['havent', 'mu', 'ask', 'u', '1st', 'wat', 'meet', '4', 'lunch', 'den', 'u', 'n', 'meet', 'already', 'lor', 'u', 'wan', '2', 'go', 'ask', 'da', 'ge', '1st', 'confirm', 'w', 'asap']",anomaly
